busco_id	scf	length	assignment	assignment_group	fction
139301at50557	NODE_24297:920-2055	139	AX	AX	40S ribosomal protein S18
139459at50557	NODE_1265:32881-33984	116	L	AX-L-L	ATP synthase subunit delta, mitochondrial
139459at50557	NODE_914:47741-48540	117	L	AX-L-L	ATP synthase subunit delta, mitochondrial
139459at50557	NODE_8346:8030-11225	118	AX	AX-L-L	ATP synthase subunit delta, mitochondrial
139741at50557	NODE_1091:46057-46738	77	AX	AX	HIG1 domain family member 2A
139760at50557	NODE_19425:2186-4348	102	AX	AX	NHP2-like protein 1 homolog
139832at50557	NODE_23078:724-2775	100	AX	AX-L	class E basic helix-loop-helix protein 22
139832at50557	NODE_13287:506-2366	92	L	AX-L	class E basic helix-loop-helix protein 22
139886at50557	NODE_5284:546-2875	140	AX	AX	anamorsin homolog
140221at50557	NODE_31561:1584-2225	99	AX	AX	protein C10
140285at50557	NODE_874:38365-47397	70	L	AX-L	LDLR chaperone boca
140285at50557	NODE_7850:8457-9282	75	AX	AX-L	LDLR chaperone boca
140681at50557	NODE_1831:13667-14813	186	AX	AX	snurportin-1
140706at50557	NODE_20632:1636-2388	80	L	AX-L	U6 snRNA-associated Sm-like protein LSm7
140706at50557	NODE_6164:457-1265	84	AX	AX-L	U6 snRNA-associated Sm-like protein LSm7
140747at50557	NODE_775:18459-19778	95	AX	AX	short coiled-coil protein A
140938at50557	NODE_37214:755-1495	110	AX	AX	U6 snRNA-associated Sm-like protein LSm1
141030at50557	NODE_4388:1326-2274	102	AX	AX-L-L	ragulator complex protein LAMTOR3-A
141030at50557	NODE_1004:41509-42813	102	L	AX-L-L	ragulator complex protein LAMTOR3-A
141030at50557	NODE_1232:5746-6667	104	L	AX-L-L	ragulator complex protein LAMTOR3-A
141092at50557	NODE_6594:2566-6517	128	AX	AX	transmembrane protein 35
141201at50557	NODE_417:66362-68035	179	AX	AX-L	zinc finger protein 830
141201at50557	NODE_91:82249-86729	182	L	AX-L	zinc finger protein 830
141264at50557	NODE_11791:6328-7935	92	AX	AX	DNA-directed RNA polymerase II subunit RPB11
141493at50557	NODE_4749:320-1026	97	AX	AX	60S ribosomal protein L34-like
141961at50557	NODE_3908:560-1405	125	AX	AX	39S ribosomal protein L23, mitochondrial
141970at50557	NODE_1504:10032-14076	132	Lk	AX-Lk	protein Dr1
141970at50557	NODE_19465:53-4628	132	AX	AX-Lk	protein Dr1
142263at50557	NODE_10620:3672-4465	105	AX	AX	prefoldin subunit 6
142454at50557	NODE_2533:24622-25360	111	AX	AX	39S ribosomal protein L51, mitochondrial
142467at50557	NODE_3380:484-1200	72	AX	AX-L	39S ribosomal protein L30, mitochondrial
142467at50557	NODE_189:74323-76090	66	L	AX-L	39S ribosomal protein L30, mitochondrial
142607at50557	NODE_39239:761-1312	74	AX	AX-L	NADH dehydrogenase
142607at50557	NODE_2051:2825-3529	76	L	AX-L	NADH dehydrogenase
142782at50557	NODE_15237:1636-2965	118	AX	AX-Lk	40S ribosomal protein S24
142782at50557	NODE_1681:13402-18346	117	Lk	AX-Lk	40S ribosomal protein S24
142802at50557	NODE_3385:2540-4725	91	Lk	AX-Lk	signal recognition particle 19 kDa protein
142802at50557	NODE_10113:333-1923	91	AX	AX-Lk	signal recognition particle 19 kDa protein
142870at50557	NODE_17245:1-4395	105	AX	AX	iron-sulfur cluster assembly 1 homolog, mitochondrial
143030at50557	NODE_87:76131-78411	119	L	AX-L	60S ribosomal protein L22
143030at50557	NODE_11923:4036-7107	119	AX	AX-L	60S ribosomal protein L22
143106at50557	NODE_2592:14240-22923	95	AX	AX	SAYSvFN domain-containing protein 1
143253at50557	NODE_4634:17193-17999	109	AX	AX	28S ribosomal protein S10, mitochondrial
143282at50557	NODE_22911:1636-2736	161	AX	AX-L	DNA replication complex GINS protein PSF2
143282at50557	NODE_5506:4397-5335	160	L	AX-L	DNA replication complex GINS protein PSF2
143564at50557	NODE_3123:4639-6833	107	AX	AX-L	NTF2-related export protein
143564at50557	NODE_5522:14593-15384	107	L	AX-L	NTF2-related export protein
143869at50557	NODE_11598:2531-5865	133	AX	AX	transmembrane protein 70 homolog, mitochondrial
144080at50557	NODE_8294:5956-10485	68	AX	AX	transcription elongation factor B polypeptide 2
144087at50557	NODE_3038:25487-26109	104	L	AX-L	ragulator complex protein LAMTOR2 homolog
144087at50557	NODE_4143:21495-22247	104	AX	AX-L	ragulator complex protein LAMTOR2 homolog
144343at50557	NODE_271:57775-60801	81	L	L-Lc	B-cell CLL/lymphoma 7 protein family member A
144343at50557	NODE_2609:2931-5473	90	Lc	L-Lc	B-cell CLL/lymphoma 7 protein family member A
144415at50557	NODE_1084:1-815	108	AX	AX	prefoldin subunit 2
144668at50557	NODE_22578:831-2864	148	AX	AX	histone deacetylase complex subunit SAP30 homolog
144720at50557	NODE_9514:4106-7248	225	AX	AX	nuclear speckle splicing regulatory protein 1
145007at50557	NODE_3455:20110-21453	122	AX	AX-L-Lk	39S ribosomal protein L48, mitochondrial
145007at50557	NODE_34:108967-110142	121	Lk	AX-L-Lk	39S ribosomal protein L48, mitochondrial
145007at50557	NODE_3860:22441-23338	121	L	AX-L-Lk	39S ribosomal protein L48, mitochondrial
145096at50557	NODE_222:51681-52492	85	L	AX-L	barrier-to-autointegration factor
145096at50557	NODE_1247:2451-3665	85	AX	AX-L	barrier-to-autointegration factor
145192at50557	NODE_8456:371-1296	129	AX	AX	UDP-N-acetylglucosamine transferase subunit ALG13 homolog
145210at50557	NODE_33881:302-1033	121	AX	AX-L	39S ribosomal protein L18, mitochondrial
145210at50557	NODE_7893:2687-3595	120	L	AX-L	39S ribosomal protein L18, mitochondrial
146376at50557	NODE_93:59012-61960	91	L	AX-L	nuclear envelope phosphatase-regulatory subunit 1
146376at50557	NODE_13532:278-7343	89	AX	AX-L	nuclear envelope phosphatase-regulatory subunit 1
146597at50557	NODE_217:10327-13485	198	AX	AX-L	endoplasmic reticulum resident protein 29
146597at50557	NODE_413:13576-14413	164	L	AX-L	endoplasmic reticulum resident protein 29
146677at50557	NODE_1107:10886-11954	100	L	AX-L	mitochondrial import inner membrane translocase subunit TIM14
146677at50557	NODE_8576:6596-7254	100	AX	AX-L	mitochondrial import inner membrane translocase subunit TIM14
146725at50557	NODE_17215:4759-5535	115	AX	AX	NADH dehydrogenase
146969at50557	NODE_5393:13864-16162	99	AX	AX	uncharacterized protein C20orf24 homolog
147055at50557	NODE_593:29882-31058	128	AX	AX	39S ribosomal protein L12, mitochondrial
147143at50557	NODE_1027:13226-13967	75	Lk	AX-Lc-Lk	40S ribosomal protein S21
147143at50557	NODE_11901:801-1943	75	AX	AX-Lc-Lk	40S ribosomal protein S21
147143at50557	NODE_296:34440-35214	75	Lc	AX-Lc-Lk	40S ribosomal protein S21
147189at50557	NODE_51:94483-95355	115	L	L	biogenesis of lysosome-related organelles complex 1 subunit 2
147640at50557	NODE_4772:8744-9577	88	AX	AX-L	probable small nuclear ribonucleoprotein Sm D2
147640at50557	NODE_479:25366-32754	88	L	AX-L	probable small nuclear ribonucleoprotein Sm D2
147680at50557	NODE_6534:10063-10984	148	AX	AX	60S ribosomal protein L24
147726at50557	NODE_39841:367-733	78	AX	AX	U6 snRNA-associated Sm-like protein LSm8
147797at50557	NODE_5923:3926-7576	101	AX	AX	transmembrane protein 170A
147828at50557	NODE_10982:7329-8939	219	AX	AX	High mobility group box domain
147931at50557	NODE_8057:3689-4485	71	AX	AX	U6 snRNA-associated Sm-like protein LSm5
148274at50557	NODE_379:51007-56047	121	AX	AX	UPF0692 protein CG33108
148638at50557	NODE_9299:1-1025	96	AX	AX-L	Ribonuclease P/MRP protein subunit POP5
148638at50557	NODE_2013:23501-24513	93	L	AX-L	Ribonuclease P/MRP protein subunit POP5
148685at50557	NODE_45984:1-926	66	AX	AX	NADH dehydrogenase
149102at50557	NODE_2819:10531-11433	92	AX	AX	28S ribosomal protein S33, mitochondrial
149193at50557	NODE_3573:22213-23707	78	AX	AX-L	U6 snRNA-associated Sm-like protein LSm3
149193at50557	NODE_10:99101-100012	78	L	AX-L	U6 snRNA-associated Sm-like protein LSm3
149245at50557	NODE_5713:7337-16860	56	AX	AX-AX-L	protein extra-macrochaetae
149245at50557	NODE_578:17475-23138	54	L	AX-AX-L	protein extra-macrochaetae
149245at50557	NODE_14219:818-1635	54	AX	AX-AX-L	protein extra-macrochaetae
149477at50557	NODE_3286:13263-20719	91	AX	AX-L	huntingtin-interacting protein K
149477at50557	NODE_91:81252-81902	92	L	AX-L	huntingtin-interacting protein K
149673at50557	NODE_32612:256-971	100	AX	AX	60S ribosomal protein L35
150385at50557	NODE_501:335-820	51	Lk	AX-Lk	ubiquitin-like protein 5
150385at50557	NODE_7557:5326-8686	51	AX	AX-Lk	ubiquitin-like protein 5
150510at50557	NODE_17211:1862-3375	63	AX	AX-L	flightin
150510at50557	NODE_145:34158-40250	83	L	AX-L	flightin
150518at50557	NODE_1230:5201-6315	182	AX	AX	protein NDUFAF4 homolog
150643at50557	NODE_23705:266-693	70	AX	AX-L	U6 snRNA-associated Sm-like protein LSm6
150643at50557	NODE_290:12453-14649	70	L	AX-L	U6 snRNA-associated Sm-like protein LSm6
150919at50557	NODE_6316:1284-10435	47	AX	AX	protein drumstick isoform X1
151161at50557	NODE_10543:2520-6023	68	AX	AX	NADH dehydrogenase
151618at50557	NODE_348:21249-22630	123	AX	AX-L	39S ribosomal protein L50, mitochondrial
151618at50557	NODE_1159:14548-15624	113	L	AX-L	39S ribosomal protein L50, mitochondrial
151709at50557	NODE_93:57762-59415	107	L	AX-L	programmed cell death protein 5
151709at50557	NODE_11878:3676-4592	107	AX	AX-L	programmed cell death protein 5
152308at50557	NODE_4295:1436-2584	67	AX	AX	probable small nuclear ribonucleoprotein G
152736at50557	NODE_1857:33433-35010	74	AX	AX	LOC100123130
153191at50557	NODE_217:81285-85840	57	AX	AX	Cytochrome b-c1 complex subunit 6
153322at50557	NODE_2482:27466-28493	95	AX	AX	prefoldin subunit 1
153379at50557	NODE_1950:6516-8480	57	Lk	Lk	transmembrane inner ear expressed protein
153723at50557	NODE_21358:2-1063	68	AX	AX	NADH dehydrogenase
155632at50557	NODE_2315:20868-21654	103	AX	AX	Prefoldin subunit 4
155937at50557	NODE_9696:7670-10516	63	AX	AX	NADH dehydrogenase
158026at50557	NODE_2584:6627-13498	73	AX	AX	death-associated protein 1
